x,y
1.918816798285236302e+01,3.075973003818978757e+00
1.932146026273004225e+01,3.074224728767496195e+00
1.945572545900104089e+01,3.072797108918257969e+00
1.959096693016399726e+01,3.071692033123501364e+00
1.972707472806402862e+01,3.070946026040037413e+00
1.986391460205123849e+01,3.070602234899620697e+00
2.000150806449022411e+01,3.070655801647235617e+00
2.013987637817964327e+01,3.071101984546498187e+00
2.027903983516263509e+01,3.071936379451574606e+00
2.041901775672718244e+01,3.073154919807185692e+00
2.055982849340578511e+01,3.074753876648601558e+00
2.070148942497559474e+01,3.076729858601644274e+00
2.084401696045857477e+01,3.079079811882689643e+00
2.098742653812115222e+01,3.081801020298661875e+00
2.113173262547460496e+01,3.084891105247042020e+00
2.127694871927467091e+01,3.088348025715856426e+00
2.142308734552194949e+01,3.092170078283689616e+00
2.157016005946154991e+01,3.096355897119673628e+00
2.171817744558323326e+01,3.100904453983492015e+00
2.186714911762157598e+01,3.105815058225384728e+00
2.201708371855560387e+01,3.111087356786136571e+00
2.216798892060922199e+01,3.116721334197092297e+00
2.231987142525076351e+01,3.122717312580139737e+00
2.247273696319345149e+01,3.129075951647727116e+00
2.262659029439493708e+01,3.135798248702845292e+00
2.278143520805776134e+01,3.142885538639046406e+00
2.293727452262895028e+01,3.150339493940428337e+00
2.309411008580019242e+01,3.158162124681637817e+00
2.325194277450799873e+01,3.166355778527884191e+00
2.341077249493331536e+01,3.174923140734915883e+00
2.357059818250197836e+01,3.183867234149045267e+00
2.373141780188424477e+01,3.193191419207123349e+00
2.389322834699526865e+01,3.202899393936567751e+00
2.405602584099462860e+01,3.212995193955332507e+00
2.421980533628678955e+01,3.223483192471937819e+00
2.438456091452070851e+01,3.234368100285446079e+00
2.455028568658999433e+01,3.245654965785469415e+00
2.471697179263309607e+01,3.257349174952185233e+00
2.488461040203287666e+01,3.269456451356304694e+00
2.505319171341710671e+01,3.281982856159109119e+00
2.522270495465796714e+01,3.294934788112413582e+00
2.539313838287253944e+01,3.308318983558602877e+00
2.556447928442239004e+01,3.322142516430599990e+00
2.573671397491373369e+01,3.336412798251879419e+00
2.590982779919763246e+01,3.351137578136481388e+00
2.608380513136955869e+01,3.366324942788979424e+00
2.625862937476989600e+01,3.381983316504518111e+00
2.643428296198342764e+01,3.398121461168772228e+00
2.661074735483985521e+01,3.414748476257992493e+00
2.678800304441328706e+01,3.431873798838956269e+00
2.696602955102273214e+01,3.449507203569017744e+00
2.714480542423168430e+01,3.467658802696063525e+00
2.732430824284828219e+01,3.486339046058532620e+00
2.750451461492551886e+01,3.505558721085435536e+00
2.768540017776079054e+01,3.525328952796306758e+00
2.786693959789641184e+01,3.545661203801260708e+00
2.804910657111909345e+01,3.566567274300935786e+00
2.823187382246046440e+01,3.588059302086550773e+00
2.841521310619655338e+01,3.610149762539845320e+00
2.859909520584830744e+01,3.632851468633143455e+00
2.878348993418113722e+01,3.656177570929296294e+00
2.896836613320511233e+01,3.680141557581706913e+00
2.915369167417515683e+01,3.704757254334355210e+00
2.933943345759059085e+01,3.730038824521737073e+00
2.952555741319565996e+01,3.756000769068938094e+00
2.971202849997899165e+01,3.782657926491557632e+00
2.989881070617415304e+01,3.810025472895784304e+00
3.008586704925916422e+01,3.838118921978330267e+00
3.027315957595670426e+01,3.866954125026459188e+00
3.046064936223429953e+01,3.896547270918016892e+00
3.064829651330389026e+01,3.926914886121358084e+00
3.083606016362232438e+01,3.958073834695434723e+00
3.102389847689084235e+01,3.990041318289704098e+00
3.121176864605562784e+01,4.022834876144221639e+00
3.139962689330723578e+01,4.056472385089547217e+00
3.158742847008114651e+01,4.090972059546841955e+00
3.177512765705732534e+01,4.126352451527781184e+00
3.196267776416036099e+01,4.162632450634591308e+00
3.215003113055972506e+01,4.199831284060087100e+00
3.233713912466927098e+01,4.237968516587589107e+00
3.252395214414777769e+01,4.277064050591015132e+00
3.271041961589842373e+01,4.317138126034786083e+00
3.289648999606929891e+01,4.358211320473928119e+00
3.308211077005290690e+01,4.400304549053961622e+00
3.326722845248664129e+01,4.443439064511019332e+00
3.345178858725239479e+01,4.487636457171738869e+00
3.363573574747670136e+01,4.532918654953308923e+00
3.381901353553093514e+01,4.579307923363519883e+00
3.400156458303089124e+01,4.626826865500646591e+00
3.418333055083727601e+01,4.675498422053584235e+00
3.436425212905518833e+01,4.725345871301709799e+00
3.454426903703465257e+01,4.776392829115023275e+00
3.472332002337014956e+01,4.828663248954022436e+00
3.490134286590082979e+01,4.882181421869757010e+00
3.507827437171069107e+01,4.936971976503883752e+00
3.525405037712813083e+01,4.993059879088533215e+00
3.542860574772645776e+01,5.050470433446470508e+00
3.560187437832338730e+01,5.109229280990929212e+00
3.577378919298155324e+01,5.169362400725776574e+00
3.594428214500798902e+01,5.230896109245348313e+00
3.611328421695463931e+01,5.293857060734618258e+00
3.628072542061791950e+01,5.358272246969047359e+00
3.644653479703890042e+01,5.424168997314644969e+00
3.661064041650350021e+01,5.491574978728042566e+00
3.677296937854205794e+01,5.560518195756330329e+00
3.693344781192979553e+01,5.631026990537244536e+00
3.709200087468638429e+01,5.703130042798978394e+00
3.724855275407634281e+01,5.776856369860372098e+00
3.740302666660867459e+01,5.852235326630720991e+00
3.755534485803721623e+01,5.929296605609971849e+00
3.770542860336031765e+01,6.008070236888546134e+00
3.785319820682100556e+01,6.088586588147416379e+00
3.799857300190710419e+01,6.170876364658189672e+00
3.814147135135087296e+01,6.254970609282908711e+00
3.828181064712946124e+01,6.340900702474292494e+00
3.841950731046448198e+01,6.428698362275481415e+00
3.855447679182237408e+01,6.518395644320300164e+00
3.868663357091411115e+01,6.610024941833025025e+00
3.881589115669531509e+01,6.703618985628486904e+00
3.894214591068672604e+01,6.799207914563313970e+00
3.906511758996151684e+01,6.896793741974508229e+00
3.918463289106641412e+01,6.996404030647590311e+00
3.930056685252587556e+01,7.098074128577493980e+00
3.941279521420220533e+01,7.201837730251465786e+00
3.952119441729524141e+01,7.307726876648779069e+00
3.962564160434264693e+01,7.415771955241024394e+00
3.972601461921965438e+01,7.526001699991853755e+00
3.982219200713919349e+01,7.638443191357083606e+00
3.991405301465195521e+01,7.753121856284824531e+00
4.000147758964620692e+01,7.870061468215194367e+00
4.008434638134801276e+01,7.989284147080646825e+00
4.016254074032098487e+01,8.110810359305638428e+00
4.023594271846654635e+01,8.234658917806969569e+00
4.030443506902370387e+01,8.360846981993434568e+00
4.036790124656922529e+01,8.489390057766176056e+00
4.042622540701750466e+01,8.620301997518375003e+00
4.047929240762060488e+01,8.753595000135380388e+00
4.052698780696835712e+01,8.889279610994851311e+00
4.056919786498816904e+01,9.027364721966428363e+00
4.060580954294521661e+01,9.167857571412120876e+00
4.063671050344230196e+01,9.310763744185905466e+00
4.066178911041993871e+01,9.456087171634131039e+00
4.068093442915630931e+01,9.603830131595170627e+00
4.069403622626727213e+01,9.753993248399559945e+00
4.070098496970638990e+01,9.906575492870171473e+00
4.070167182876489420e+01,1.006157418232182543e+01
4.069598867407169251e+01,1.021898498056173565e+01
4.068384696149603741e+01,1.037879485101303167e+01
4.066519299034186474e+01,1.054097417065488074e+01
4.063992698883906485e+01,1.070550661436424100e+01
4.060795338861932890e+01,1.087237244017634552e+01
4.056918416649809700e+01,1.104154730450601818e+01
4.052353884447458654e+01,1.121300226214784068e+01
4.047094448973168568e+01,1.138670376627634617e+01
4.041133571463611673e+01,1.156261366844558935e+01
4.034465467673825145e+01,1.174068921858963854e+01
4.027085107877231707e+01,1.192088306502207296e+01
4.018988216865616891e+01,1.210314325443649608e+01
4.010171273949151782e+01,1.228741323190601875e+01
4.000631512956370983e+01,1.247363184088377253e+01
3.990366922234191804e+01,1.266173332320246558e+01
3.979376244647907868e+01,1.285164731907456570e+01
3.967658977581174895e+01,1.304329886709250808e+01
3.955215372936039131e+01,1.323660840422822460e+01
3.942046437132904657e+01,1.343149176583368565e+01
3.928153931110567498e+01,1.362786018564035118e+01
3.913540370326180806e+01,1.382562029575972140e+01
3.898209024755284702e+01,1.402467412668285895e+01
3.882163918891796328e+01,1.422491910728058606e+01
3.865409831747987823e+01,1.442624806480370481e+01
3.847952296854532506e+01,1.462854922488250153e+01
3.829797602260451583e+01,1.483170621152730462e+01
3.810952790533166734e+01,1.503559804712793380e+01
3.791425658758447526e+01,1.524009915245425262e+01
3.771224662527411908e+01,1.544507991791209101e+01
3.750319746115037844e+01,1.565064031893263774e+01
3.728699089039431414e+01,1.585677491040564036e+01
3.706387901003633800e+01,1.606326129846657125e+01
3.683411171575568233e+01,1.626988155607524433e+01
3.659793670188091852e+01,1.647642222301527681e+01
3.635559946138932474e+01,1.668267430589470379e+01
3.610734328590755382e+01,1.688843327814537432e+01
3.585340926571095821e+01,1.709349908002354468e+01
3.559403628972425793e+01,1.729767611860928156e+01
3.532946104552085842e+01,1.750077326780706599e+01
3.505991801932348295e+01,1.770260386834526756e+01
3.478563949600387417e+01,1.790298572777636821e+01
3.450685555908253832e+01,1.810174112047717898e+01
3.422379409072939893e+01,1.829869678764833196e+01
3.393668077176300812e+01,1.849368393731486648e+01
3.364573908165137794e+01,1.868653824432563226e+01
3.335119029851112060e+01,1.887709985035388982e+01
3.305325349910820876e+01,1.906521336389679533e+01
3.275214555885766288e+01,1.925072786027561378e+01
3.244808115182318886e+01,1.943349688163592859e+01
3.214127275071797385e+01,1.961337843694717264e+01
3.183193062690381936e+01,1.979023500200314345e+01
3.152026285039196907e+01,1.996393351942149863e+01
3.120647528984228813e+01,2.013434539864425687e+01
3.089077161256410164e+01,2.030134651593730766e+01
3.057335328451533840e+01,2.046481721439088730e+01
3.025441957030328055e+01,2.062464230391916686e+01
2.993416753318425805e+01,2.078071106126043333e+01
2.961279203506330049e+01,2.093291722997725302e+01
2.929048573649491516e+01,2.108115902045608436e+01
2.896743909668218819e+01,2.122533910990770778e+01
2.864384037347770473e+01,2.136536464236681354e+01
2.831987562338262876e+01,2.150114722869239969e+01
2.799572870154760551e+01,2.163260294656738836e+01
2.767158126177186972e+01,2.175965234049899166e+01
2.734761275650402723e+01,2.188222042181840621e+01
2.702400043684172104e+01,2.200023666868093386e+01
2.670091935253127957e+01,2.211363502606612030e+01
2.637854235196853736e+01,2.222235390577745306e+01
2.605704008219789358e+01,2.232633618644270257e+01
2.573658098891324641e+01,2.242552921351358108e+01
2.541733131645706578e+01,2.251988479926606956e+01
2.509945510782120692e+01,2.260935922280015475e+01
2.478311420464655157e+01,2.269391323003993222e+01
2.446846824722268110e+01,2.277351203373371291e+01
2.415567467448866168e+01,2.284812531345378162e+01
2.384488872403214543e+01,2.291772721559667048e+01
2.353626343209027283e+01,2.298229635338290322e+01
2.322994963354875964e+01,2.304181580685721542e+01
2.292609596194280286e+01,2.309627312288836265e+01
2.262484884945621388e+01,2.314566031516930167e+01
2.232635252692214323e+01,2.318997386421703411e+01
2.203074902382278566e+01,2.322921471737268462e+01
2.173817816828904625e+01,2.326338828880152931e+01
2.144877758710128646e+01,2.329250445949290693e+01
2.116268270568849630e+01,2.331657757726030411e+01
2.088002674812910442e+01,2.333562645674129854e+01
2.060094073715015739e+01,2.334967437939758739e+01
2.032555349412816526e+01,2.335874909351496953e+01
2.005399163908825244e+01,2.336288281420337398e+01
1.978637959070487895e+01,2.336211222339683147e+01
1.952283956630154194e+01,2.335647846985347797e+01
1.926349158185048083e+01,2.334602716915557252e+01
1.900823518842734217e+01,2.333089926340812070e+01
1.875670050727110194e+01,2.331134257920722064e+01
1.850889673769652433e+01,2.328744101304383207e+01
1.826484093261761288e+01,2.325927495959911795e+01
1.802454650364490263e+01,2.322692618324639113e+01
1.778802322108519007e+01,2.319047781805110020e+01
1.755527721394128804e+01,2.315001436777077259e+01
1.732631096991261188e+01,2.310562170585512121e+01
1.710112333539451868e+01,2.305738707544591648e+01
1.687970951547895382e+01,2.300539908937712852e+01
1.666206107395381508e+01,2.294974773017477787e+01
1.644816593330357790e+01,2.289052435005708119e+01
1.623800837470868075e+01,2.282782167093430914e+01
1.603156903804605804e+01,2.276173378440891426e+01
